"player_image","player_name","overall","position","club","club_image","league","league_image","nationality","nationality_image","revision","pace","shooting","passing","dribbling","defending","physicality"
"https://cdn.futbin.com/content/fifa22/img/players/188377.png?v=23","Kyle Walker",85,"RB","Manchester City","https://cdn.futbin.com/content/fifa22/img/clubs/10.png","Premier League","https://cdn.futbin.com/content/fifa22/img/league/13.png","England","https://cdn.futbin.com/content/fifa22/img/nation/14.png","Rare",92,63,76,78,80,82
"https://cdn.futbin.com/content/fifa22/img/players/231478.png?v=23","Lautaro Martínez",85,"ST","Inter","https://cdn.futbin.com/content/fifa22/img/clubs/44.png","Serie A TIM","https://cdn.futbin.com/content/fifa22/img/league/31.png","Argentina","https://cdn.futbin.com/content/fifa22/img/nation/52.png","Rare",84,81,72,85,48,84
"https://cdn.futbin.com/content/fifa22/img/players/155897.png?v=23","Clint Dempsey",85,"CAM","HERO","https://cdn.futbin.com/content/fifa22/img/clubs/114605.png","Major League Soccer (MLS)","https://cdn.futbin.com/content/fifa22/img/league/39.png","United States","https://cdn.futbin.com/content/fifa22/img/nation/95.png","Hero",82,86,81,85,47,80
"https://cdn.futbin.com/content/fifa22/img/players/194765.png?v=23","Antoine Griezmann",85,"ST","Atlético de Madrid","https://cdn.futbin.com/content/fifa22/img/clubs/240.png","LaLiga Santander","https://cdn.futbin.com/content/fifa22/img/league/53.png","France","https://cdn.futbin.com/content/fifa22/img/nation/18.png","Normal",80,84,84,87,52,72
"https://cdn.futbin.com/content/fifa22/img/players/168542.png?v=23","David Silva",85,"CAM","Real Sociedad","https://cdn.futbin.com/content/fifa22/img/clubs/457.png","LaLiga Santander","https://cdn.futbin.com/content/fifa22/img/league/53.png","Spain","https://cdn.futbin.com/content/fifa22/img/nation/45.png","Normal",63,74,87,87,52,53
"https://cdn.futbin.com/content/fifa22/img/players/143076.png?v=23","Alejandro Gómez",85,"CAM","Sevilla FC","https://cdn.futbin.com/content/fifa22/img/clubs/481.png","LaLiga Santander","https://cdn.futbin.com/content/fifa22/img/league/53.png","Argentina","https://cdn.futbin.com/content/fifa22/img/nation/52.png","Normal",87,78,84,87,39,55
"https://cdn.futbin.com/content/fifa22/img/players/p50566860.png?v=23","Achraf Hakimi",85,"RB","Paris SG","https://cdn.futbin.com/content/fifa22/img/clubs/73.png","Ligue 1 Conforama","https://cdn.futbin.com/content/fifa22/img/league/16.png","Morocco","https://cdn.futbin.com/content/fifa22/img/nation/129.png","OTW",95,71,78,83,76,78
"https://cdn.futbin.com/content/fifa22/img/players/206113.png?v=23","Serge Gnabry",85,"RM","FC Bayern","https://cdn.futbin.com/content/fifa22/img/clubs/21.png","Bundesliga","https://cdn.futbin.com/content/fifa22/img/league/19.png","Germany","https://cdn.futbin.com/content/fifa22/img/nation/21.png","Normal",83,84,79,86,43,69
"https://cdn.futbin.com/content/fifa22/img/players/184344.png?v=23","Leonardo Bonucci",85,"CB","Piemonte Calcio","https://cdn.futbin.com/content/fifa22/img/clubs/114153.png","Serie A TIM","https://cdn.futbin.com/content/fifa22/img/league/31.png","Italy","https://cdn.futbin.com/content/fifa22/img/nation/27.png","Normal",64,58,69,72,86,80
"https://cdn.futbin.com/content/fifa22/img/players/163587.png?v=23","Kasper Schmeichel",85,"GK","Leicester City","https://cdn.futbin.com/content/fifa22/img/clubs/95.png","Premier League","https://cdn.futbin.com/content/fifa22/img/league/13.png","Denmark","https://cdn.futbin.com/content/fifa22/img/nation/13.png","Normal",84,78,80,90,47,83
"https://cdn.futbin.com/content/fifa22/img/players/231677.png?v=23","Marcus Rashford",85,"LM","Manchester Utd","https://cdn.futbin.com/content/fifa22/img/clubs/11.png","Premier League","https://cdn.futbin.com/content/fifa22/img/league/13.png","England","https://cdn.futbin.com/content/fifa22/img/nation/14.png","Normal",90,84,79,84,43,77
"https://cdn.futbin.com/content/fifa22/img/players/179813.png?v=23","Edinson Cavani",85,"ST","Manchester Utd","https://cdn.futbin.com/content/fifa22/img/clubs/11.png","Premier League","https://cdn.futbin.com/content/fifa22/img/league/13.png","Uruguay","https://cdn.futbin.com/content/fifa22/img/nation/60.png","Normal",66,86,70,76,51,79
"https://cdn.futbin.com/content/fifa22/img/players/188567.png?v=23","Aubameyang",85,"ST","Arsenal","https://cdn.futbin.com/content/fifa22/img/clubs/1.png","Premier League","https://cdn.futbin.com/content/fifa22/img/league/13.png","Gabon","https://cdn.futbin.com/content/fifa22/img/nation/115.png","Normal",89,85,75,80,35,69
"https://cdn.futbin.com/content/fifa22/img/players/p50512578.png?v=23","Edin Džeko",85,"ST","Inter","https://cdn.futbin.com/content/fifa22/img/clubs/44.png","Serie A TIM","https://cdn.futbin.com/content/fifa22/img/league/31.png","Bosnia and Herzegovina","https://cdn.futbin.com/content/fifa22/img/nation/8.png","IF",70,86,73,80,47,78
"https://cdn.futbin.com/content/fifa22/img/players/p50526413.png?v=23","Antoine Griezmann",85,"ST","Atlético de Madrid","https://cdn.futbin.com/content/fifa22/img/clubs/240.png","LaLiga Santander","https://cdn.futbin.com/content/fifa22/img/league/53.png","France","https://cdn.futbin.com/content/fifa22/img/nation/18.png","OTW",80,84,84,87,52,72
"https://cdn.futbin.com/content/fifa22/img/players/p50534204.png?v=23","Memphis Depay",85,"CF","FC Barcelona","https://cdn.futbin.com/content/fifa22/img/clubs/241.png","LaLiga Santander","https://cdn.futbin.com/content/fifa22/img/league/53.png","Netherlands","https://cdn.futbin.com/content/fifa22/img/nation/34.png","OTW",82,83,82,84,30,79
"https://cdn.futbin.com/content/fifa22/img/players/232656.png?v=23","Theo Hernández",84,"LB","Milan","https://cdn.futbin.com/content/fifa22/img/clubs/47.png","Serie A TIM","https://cdn.futbin.com/content/fifa22/img/league/31.png","France","https://cdn.futbin.com/content/fifa22/img/nation/18.png","Rare",93,71,76,81,77,82
"https://cdn.futbin.com/content/fifa22/img/players/206517.png?v=23","Jack Grealish",84,"LW","Manchester City","https://cdn.futbin.com/content/fifa22/img/clubs/10.png","Premier League","https://cdn.futbin.com/content/fifa22/img/league/13.png","England","https://cdn.futbin.com/content/fifa22/img/nation/14.png","OTW",80,76,83,88,46,64
"https://cdn.futbin.com/content/fifa22/img/players/235790.png?v=23","Kai Havertz",84,"CAM","Chelsea","https://cdn.futbin.com/content/fifa22/img/clubs/5.png","Premier League","https://cdn.futbin.com/content/fifa22/img/league/13.png","Germany","https://cdn.futbin.com/content/fifa22/img/nation/21.png","Rare",82,78,79,84,45,66
"https://cdn.futbin.com/content/fifa22/img/players/197445.png?v=23","David Alaba",84,"CB","Real Madrid","https://cdn.futbin.com/content/fifa22/img/clubs/243.png","LaLiga Santander","https://cdn.futbin.com/content/fifa22/img/league/53.png","Austria","https://cdn.futbin.com/content/fifa22/img/nation/4.png","Rare",77,70,81,80,83,76
"https://cdn.futbin.com/content/fifa22/img/players/208418.png?v=23","Yannick Carrasco",84,"LM","Atlético de Madrid","https://cdn.futbin.com/content/fifa22/img/clubs/240.png","LaLiga Santander","https://cdn.futbin.com/content/fifa22/img/league/53.png","Belgium","https://cdn.futbin.com/content/fifa22/img/nation/7.png","Rare",88,81,78,85,45,67
"https://cdn.futbin.com/content/fifa22/img/players/206517.png?v=23","Jack Grealish",84,"LW","Manchester City","https://cdn.futbin.com/content/fifa22/img/clubs/10.png","Premier League","https://cdn.futbin.com/content/fifa22/img/league/13.png","England","https://cdn.futbin.com/content/fifa22/img/nation/14.png","Rare",80,76,83,88,46,64
"https://cdn.futbin.com/content/fifa22/img/players/216352.png?v=23","Marcelo Brozovic",84,"CDM","Inter","https://cdn.futbin.com/content/fifa22/img/clubs/44.png","Serie A TIM","https://cdn.futbin.com/content/fifa22/img/league/31.png","Croatia","https://cdn.futbin.com/content/fifa22/img/nation/10.png","Rare",69,74,80,79,79,78
"https://cdn.futbin.com/content/fifa22/img/players/215698.png?v=23","Mike Maignan",84,"GK","Milan","https://cdn.futbin.com/content/fifa22/img/clubs/47.png","Serie A TIM","https://cdn.futbin.com/content/fifa22/img/league/31.png","France","https://cdn.futbin.com/content/fifa22/img/nation/18.png","Normal",83,81,85,86,50,84
"https://cdn.futbin.com/content/fifa22/img/players/186345.png?v=23","Kieran Trippier",84,"RB","Atlético de Madrid","https://cdn.futbin.com/content/fifa22/img/clubs/240.png","LaLiga Santander","https://cdn.futbin.com/content/fifa22/img/league/53.png","England","https://cdn.futbin.com/content/fifa22/img/nation/14.png","Normal",73,63,82,77,80,72
"https://cdn.futbin.com/content/fifa22/img/players/207863.png?v=23","Felipe",84,"CB","Atlético de Madrid","https://cdn.futbin.com/content/fifa22/img/clubs/240.png","LaLiga Santander","https://cdn.futbin.com/content/fifa22/img/league/53.png","Brazil","https://cdn.futbin.com/content/fifa22/img/nation/54.png","Normal",61,41,58,62,85,84
"https://cdn.futbin.com/content/fifa22/img/players/181291.png?v=23","Georginio Wijnaldum",84,"CM","Paris SG","https://cdn.futbin.com/content/fifa22/img/clubs/73.png","Ligue 1 Conforama","https://cdn.futbin.com/content/fifa22/img/league/16.png","Netherlands","https://cdn.futbin.com/content/fifa22/img/nation/34.png","OTW",77,75,80,86,79,79
"https://cdn.futbin.com/content/fifa22/img/players/201942.png?v=23","Roberto Firmino",85,"CF","Liverpool","https://cdn.futbin.com/content/fifa22/img/clubs/9.png","Premier League","https://cdn.futbin.com/content/fifa22/img/league/13.png","Brazil","https://cdn.futbin.com/content/fifa22/img/nation/54.png","Normal",77,78,79,89,59,78
"https://cdn.futbin.com/content/fifa22/img/players/p50522589.png?v=23","Lukáš Hrádecký",85,"GK","Leverkusen","https://cdn.futbin.com/content/fifa22/img/clubs/32.png","Bundesliga","https://cdn.futbin.com/content/fifa22/img/league/19.png","Finland","https://cdn.futbin.com/content/fifa22/img/nation/17.png","IF",87,82,71,89,42,86
"https://cdn.futbin.com/content/fifa22/img/players/p50516080.png?v=23","Azpilicueta",85,"RWB","Chelsea","https://cdn.futbin.com/content/fifa22/img/clubs/5.png","Premier League","https://cdn.futbin.com/content/fifa22/img/league/13.png","Spain","https://cdn.futbin.com/content/fifa22/img/nation/45.png","IF",70,57,78,74,86,79
"https://cdn.futbin.com/content/fifa22/img/players/224232.png?v=23","Nicolò Barella",84,"CM","Inter","https://cdn.futbin.com/content/fifa22/img/clubs/44.png","Serie A TIM","https://cdn.futbin.com/content/fifa22/img/league/31.png","Italy","https://cdn.futbin.com/content/fifa22/img/nation/27.png","Rare",78,71,79,86,75,78
"https://cdn.futbin.com/content/fifa22/img/players/p50529093.png?v=23","David Alaba",84,"CB","Real Madrid","https://cdn.futbin.com/content/fifa22/img/clubs/243.png","LaLiga Santander","https://cdn.futbin.com/content/fifa22/img/league/53.png","Austria","https://cdn.futbin.com/content/fifa22/img/nation/4.png","OTW",77,70,81,80,83,76
"https://cdn.futbin.com/content/fifa22/img/players/212188.png?v=23","Timo Werner",84,"ST","Chelsea","https://cdn.futbin.com/content/fifa22/img/clubs/5.png","Premier League","https://cdn.futbin.com/content/fifa22/img/league/13.png","Germany","https://cdn.futbin.com/content/fifa22/img/nation/21.png","Rare",91,81,70,82,35,70
"https://cdn.futbin.com/content/fifa22/img/players/208670.png?v=23","Hakim Ziyech",84,"RW","Chelsea","https://cdn.futbin.com/content/fifa22/img/clubs/5.png","Premier League","https://cdn.futbin.com/content/fifa22/img/league/13.png","Morocco","https://cdn.futbin.com/content/fifa22/img/nation/129.png","Rare",78,76,87,83,50,65
"https://cdn.futbin.com/content/fifa22/img/players/216460.png?v=23","José María Giménez",84,"CB","Atlético de Madrid","https://cdn.futbin.com/content/fifa22/img/clubs/240.png","LaLiga Santander","https://cdn.futbin.com/content/fifa22/img/league/53.png","Uruguay","https://cdn.futbin.com/content/fifa22/img/nation/60.png","Rare",69,45,57,59,86,80
"https://cdn.futbin.com/content/fifa22/img/players/209889.png?v=23","Guerreiro",84,"LB","Dortmund","https://cdn.futbin.com/content/fifa22/img/clubs/22.png","Bundesliga","https://cdn.futbin.com/content/fifa22/img/league/19.png","Portugal","https://cdn.futbin.com/content/fifa22/img/nation/38.png","Rare",75,77,85,88,76,58
"https://cdn.futbin.com/content/fifa22/img/players/237692.png?v=23","Phil Foden",84,"CAM","Manchester City","https://cdn.futbin.com/content/fifa22/img/clubs/10.png","Premier League","https://cdn.futbin.com/content/fifa22/img/league/13.png","England","https://cdn.futbin.com/content/fifa22/img/nation/14.png","Rare",84,78,80,87,56,57
"https://cdn.futbin.com/content/fifa22/img/players/41236.png?v=23","Zlatan Ibrahimović",84,"ST","Milan","https://cdn.futbin.com/content/fifa22/img/clubs/47.png","Serie A TIM","https://cdn.futbin.com/content/fifa22/img/league/31.png","Sweden","https://cdn.futbin.com/content/fifa22/img/nation/46.png","Normal",65,87,78,79,34,77
"https://cdn.futbin.com/content/fifa22/img/players/230938.png?v=23","Franck Yannick Kessié",84,"CDM","Milan","https://cdn.futbin.com/content/fifa22/img/clubs/47.png","Serie A TIM","https://cdn.futbin.com/content/fifa22/img/league/31.png","Côte d'Ivoire","https://cdn.futbin.com/content/fifa22/img/nation/108.png","Normal",78,74,74,80,82,87
"https://cdn.futbin.com/content/fifa22/img/players/204639.png?v=23","Stefan Savić",84,"CB","Atlético de Madrid","https://cdn.futbin.com/content/fifa22/img/clubs/240.png","LaLiga Santander","https://cdn.futbin.com/content/fifa22/img/league/53.png","Montenegro","https://cdn.futbin.com/content/fifa22/img/nation/15.png","Normal",64,35,57,58,87,76
"https://cdn.futbin.com/content/fifa22/img/players/181291.png?v=23","Georginio Wijnaldum",84,"CM","Paris SG","https://cdn.futbin.com/content/fifa22/img/clubs/73.png","Ligue 1 Conforama","https://cdn.futbin.com/content/fifa22/img/league/16.png","Netherlands","https://cdn.futbin.com/content/fifa22/img/nation/34.png","Normal",77,75,80,86,79,79
"https://cdn.futbin.com/content/fifa22/img/players/207862.png?v=23","Matthias Ginter",84,"CB","M'gladbach","https://cdn.futbin.com/content/fifa22/img/clubs/23.png","Bundesliga","https://cdn.futbin.com/content/fifa22/img/league/19.png","Germany","https://cdn.futbin.com/content/fifa22/img/nation/21.png","Normal",62,58,72,66,86,79
"https://cdn.futbin.com/content/fifa22/img/players/204923.png?v=23","Marcel Sabitzer",84,"CM","FC Bayern","https://cdn.futbin.com/content/fifa22/img/clubs/21.png","Bundesliga","https://cdn.futbin.com/content/fifa22/img/league/19.png","Austria","https://cdn.futbin.com/content/fifa22/img/nation/4.png","Normal",78,84,81,80,67,78
"https://cdn.futbin.com/content/fifa22/img/players/222492.png?v=23","Leroy Sané",84,"RM","FC Bayern","https://cdn.futbin.com/content/fifa22/img/clubs/21.png","Bundesliga","https://cdn.futbin.com/content/fifa22/img/league/19.png","Germany","https://cdn.futbin.com/content/fifa22/img/nation/21.png","Normal",90,81,79,85,38,68
"https://cdn.futbin.com/content/fifa22/img/players/205988.png?v=23","Luke Shaw",84,"LB","Manchester Utd","https://cdn.futbin.com/content/fifa22/img/clubs/11.png","Premier League","https://cdn.futbin.com/content/fifa22/img/league/13.png","England","https://cdn.futbin.com/content/fifa22/img/nation/14.png","Normal",79,54,79,80,81,80
"https://cdn.futbin.com/content/fifa22/img/players/198706.png?v=23","Luis Alberto",84,"CAM","SS Lazio","https://cdn.futbin.com/content/fifa22/img/clubs/115841.png","Serie A TIM","https://cdn.futbin.com/content/fifa22/img/league/31.png","Spain","https://cdn.futbin.com/content/fifa22/img/nation/45.png","Normal",63,76,87,85,57,59
"https://cdn.futbin.com/content/fifa22/img/players/199451.png?v=23","Wissam Ben Yedder",84,"ST","AS Monaco","https://cdn.futbin.com/content/fifa22/img/clubs/69.png","Ligue 1 Conforama","https://cdn.futbin.com/content/fifa22/img/league/16.png","France","https://cdn.futbin.com/content/fifa22/img/nation/18.png","Normal",82,84,77,87,39,70
"https://cdn.futbin.com/content/fifa22/img/players/199434.png?v=23","Dušan Tadić",84,"LW","Ajax","https://cdn.futbin.com/content/fifa22/img/clubs/245.png","Eredivisie (NED 1)","https://cdn.futbin.com/content/fifa22/img/league/10.png","Serbia","https://cdn.futbin.com/content/fifa22/img/nation/51.png","Normal",69,81,85,85,43,76
"https://cdn.futbin.com/content/fifa22/img/players/152729.png?v=23","Gerard Piqué Bernabeu",84,"CB","FC Barcelona","https://cdn.futbin.com/content/fifa22/img/clubs/241.png","LaLiga Santander","https://cdn.futbin.com/content/fifa22/img/league/53.png","Spain","https://cdn.futbin.com/content/fifa22/img/nation/45.png","Normal",58,61,71,68,85,78
"https://cdn.futbin.com/content/fifa22/img/players/192629.png?v=23","Iago Aspas Juncal",84,"ST","RC Celta","https://cdn.futbin.com/content/fifa22/img/clubs/450.png","LaLiga Santander","https://cdn.futbin.com/content/fifa22/img/league/53.png","Spain","https://cdn.futbin.com/content/fifa22/img/nation/45.png","Normal",82,85,79,86,35,63
"https://cdn.futbin.com/content/fifa22/img/players/200458.png?v=23","Lucas Digne",84,"LB","Everton","https://cdn.futbin.com/content/fifa22/img/clubs/7.png","Premier League","https://cdn.futbin.com/content/fifa22/img/league/13.png","France","https://cdn.futbin.com/content/fifa22/img/nation/18.png","Normal",79,69,80,80,80,76
"https://cdn.futbin.com/content/fifa22/img/players/203263.png?v=23","Harry Maguire",84,"CB","Manchester Utd","https://cdn.futbin.com/content/fifa22/img/clubs/11.png","Premier League","https://cdn.futbin.com/content/fifa22/img/league/13.png","England","https://cdn.futbin.com/content/fifa22/img/nation/14.png","Normal",50,55,69,70,85,87
"https://cdn.futbin.com/content/fifa22/img/players/216393.png?v=23","Youri Tielemans",84,"CM","Leicester City","https://cdn.futbin.com/content/fifa22/img/clubs/95.png","Premier League","https://cdn.futbin.com/content/fifa22/img/league/13.png","Belgium","https://cdn.futbin.com/content/fifa22/img/nation/7.png","Normal",63,79,86,80,71,72
"https://cdn.futbin.com/content/fifa22/img/players/224334.png?v=23","Marcos Acuña",84,"LB","Sevilla FC","https://cdn.futbin.com/content/fifa22/img/clubs/481.png","LaLiga Santander","https://cdn.futbin.com/content/fifa22/img/league/53.png","Argentina","https://cdn.futbin.com/content/fifa22/img/nation/52.png","Normal",76,74,82,87,79,82
"https://cdn.futbin.com/content/fifa22/img/players/237135.png?v=23","Davidson da Luz Pereira",84,"LM","Alanyaspor","https://cdn.futbin.com/content/fifa22/img/clubs/113142.png","Süper Lig (TUR 1)","https://cdn.futbin.com/content/fifa22/img/league/68.png","Brazil","https://cdn.futbin.com/content/fifa22/img/nation/54.png","Objectives",87,83,78,87,48,79
"https://cdn.futbin.com/content/fifa22/img/players/p50543876.png?v=23","Ivan Toney",84,"ST","Brentford","https://cdn.futbin.com/content/fifa22/img/clubs/1925.png","Premier League","https://cdn.futbin.com/content/fifa22/img/league/13.png","England","https://cdn.futbin.com/content/fifa22/img/nation/14.png","IF",85,84,73,80,54,85
"https://cdn.futbin.com/content/fifa22/img/players/p50533643.png?v=23","Felipe Anderson",84,"RW","SS Lazio","https://cdn.futbin.com/content/fifa22/img/clubs/115841.png","Serie A TIM","https://cdn.futbin.com/content/fifa22/img/league/31.png","Brazil","https://cdn.futbin.com/content/fifa22/img/nation/54.png","IF",89,79,83,86,64,70
"https://cdn.futbin.com/content/fifa22/img/players/208574.png?v=23","Filip Kostić",84,"LM","Frankfurt","https://cdn.futbin.com/content/fifa22/img/clubs/1824.png","Bundesliga","https://cdn.futbin.com/content/fifa22/img/league/19.png","Serbia","https://cdn.futbin.com/content/fifa22/img/nation/51.png","Normal",88,77,82,83,68,80
"https://cdn.futbin.com/content/fifa22/img/players/228941.png?v=23","André Silva",84,"ST","RB Leipzig","https://cdn.futbin.com/content/fifa22/img/clubs/112172.png","Bundesliga","https://cdn.futbin.com/content/fifa22/img/league/19.png","Portugal","https://cdn.futbin.com/content/fifa22/img/nation/38.png","Normal",74,84,69,83,45,77
"https://cdn.futbin.com/content/fifa22/img/players/175943.png?v=23","Dries Mertens",84,"CF","Napoli","https://cdn.futbin.com/content/fifa22/img/clubs/48.png","Serie A TIM","https://cdn.futbin.com/content/fifa22/img/league/31.png","Belgium","https://cdn.futbin.com/content/fifa22/img/nation/7.png","Normal",85,82,79,88,34,50
"https://cdn.futbin.com/content/fifa22/img/players/200647.png?v=23","Josip Iličić",84,"CF","Atalanta BC","https://cdn.futbin.com/content/fifa22/img/clubs/115845.png","Serie A TIM","https://cdn.futbin.com/content/fifa22/img/league/31.png","Slovenia","https://cdn.futbin.com/content/fifa22/img/nation/44.png","Normal",75,86,84,86,40,67
"https://cdn.futbin.com/content/fifa22/img/players/183711.png?v=23","Jordan Henderson",84,"CDM","Liverpool","https://cdn.futbin.com/content/fifa22/img/clubs/9.png","Premier League","https://cdn.futbin.com/content/fifa22/img/league/13.png","England","https://cdn.futbin.com/content/fifa22/img/nation/14.png","Normal",66,74,83,79,78,81
"https://cdn.futbin.com/content/fifa22/img/players/146536.png?v=23","Jesús Navas González",84,"RB","Sevilla FC","https://cdn.futbin.com/content/fifa22/img/clubs/481.png","LaLiga Santander","https://cdn.futbin.com/content/fifa22/img/league/53.png","Spain","https://cdn.futbin.com/content/fifa22/img/nation/45.png","Normal",87,69,81,83,79,58
"https://cdn.futbin.com/content/fifa22/img/players/184134.png?v=23","Fernando Reges",84,"CDM","Sevilla FC","https://cdn.futbin.com/content/fifa22/img/clubs/481.png","LaLiga Santander","https://cdn.futbin.com/content/fifa22/img/league/53.png","Brazil","https://cdn.futbin.com/content/fifa22/img/nation/54.png","Normal",66,62,75,74,83,82
"https://cdn.futbin.com/content/fifa22/img/players/193080.png?v=23","David De Gea Quintana",84,"GK","Manchester Utd","https://cdn.futbin.com/content/fifa22/img/clubs/11.png","Premier League","https://cdn.futbin.com/content/fifa22/img/league/13.png","Spain","https://cdn.futbin.com/content/fifa22/img/nation/45.png","Normal",86,79,76,87,57,79
"https://cdn.futbin.com/content/fifa22/img/players/202811.png?v=23","Emiliano Martínez",84,"GK","Aston Villa","https://cdn.futbin.com/content/fifa22/img/clubs/2.png","Premier League","https://cdn.futbin.com/content/fifa22/img/league/13.png","Argentina","https://cdn.futbin.com/content/fifa22/img/nation/52.png","Normal",85,83,82,85,58,83
"https://cdn.futbin.com/content/fifa22/img/players/210243.png?v=23","Ricardo Barbosa Pereira",84,"RB","Leicester City","https://cdn.futbin.com/content/fifa22/img/clubs/95.png","Premier League","https://cdn.futbin.com/content/fifa22/img/league/13.png","Portugal","https://cdn.futbin.com/content/fifa22/img/nation/38.png","Normal",83,67,78,82,80,75
"https://cdn.futbin.com/content/fifa22/img/players/216594.png?v=23","Nabil Fekir",84,"CAM","Real Betis","https://cdn.futbin.com/content/fifa22/img/clubs/449.png","LaLiga Santander","https://cdn.futbin.com/content/fifa22/img/league/53.png","France","https://cdn.futbin.com/content/fifa22/img/nation/18.png","Normal",83,83,82,87,38,79
"https://cdn.futbin.com/content/fifa22/img/players/188955.png?v=23","Gustavo Bou",84,"ST","New England","https://cdn.futbin.com/content/fifa22/img/clubs/691.png","Major League Soccer (MLS)","https://cdn.futbin.com/content/fifa22/img/league/39.png","Argentina","https://cdn.futbin.com/content/fifa22/img/nation/52.png","Objectives",85,86,79,84,38,80
"https://cdn.futbin.com/content/fifa22/img/players/243576.png?v=23","Pedro Porro",84,"RWB","Sporting CP","https://cdn.futbin.com/content/fifa22/img/clubs/237.png","Liga NOS (POR 1)","https://cdn.futbin.com/content/fifa22/img/league/308.png","Spain","https://cdn.futbin.com/content/fifa22/img/nation/45.png","Objectives",85,74,77,83,78,80
"https://cdn.futbin.com/content/fifa22/img/players/p50541629.png?v=23","Yassine Bounou",84,"GK","Sevilla FC","https://cdn.futbin.com/content/fifa22/img/clubs/481.png","LaLiga Santander","https://cdn.futbin.com/content/fifa22/img/league/53.png","Morocco","https://cdn.futbin.com/content/fifa22/img/nation/129.png","IF",84,82,78,86,38,84
"https://cdn.futbin.com/content/fifa22/img/players/p50564059.png?v=23","Christopher Nkunku",84,"CAM","RB Leipzig","https://cdn.futbin.com/content/fifa22/img/clubs/112172.png","Bundesliga","https://cdn.futbin.com/content/fifa22/img/league/19.png","France","https://cdn.futbin.com/content/fifa22/img/nation/18.png","IF",82,78,85,88,72,70
"https://cdn.futbin.com/content/fifa22/img/players/228941.png?v=23","André Silva",84,"ST","RB Leipzig","https://cdn.futbin.com/content/fifa22/img/clubs/112172.png","Bundesliga","https://cdn.futbin.com/content/fifa22/img/league/19.png","Portugal","https://cdn.futbin.com/content/fifa22/img/nation/38.png","OTW",74,84,69,83,45,77
"https://cdn.futbin.com/content/fifa22/img/players/p50553725.png?v=23","Manuel Locatelli",84,"CDM","Piemonte Calcio","https://cdn.futbin.com/content/fifa22/img/clubs/114153.png","Serie A TIM","https://cdn.futbin.com/content/fifa22/img/league/31.png","Italy","https://cdn.futbin.com/content/fifa22/img/nation/27.png","OTW",64,75,82,79,81,81
"https://cdn.futbin.com/content/fifa22/img/players/p67330941.png?v=23","Manuel Locatelli",84,"CDM","Piemonte Calcio","https://cdn.futbin.com/content/fifa22/img/clubs/114153.png","Serie A TIM","https://cdn.futbin.com/content/fifa22/img/league/31.png","Italy","https://cdn.futbin.com/content/fifa22/img/nation/27.png","IF",64,75,82,79,81,81
"https://cdn.futbin.com/content/fifa22/img/players/212523.png?v=23","Anderson Talisca",84,"CF","Al Nassr","https://cdn.futbin.com/content/fifa22/img/clubs/112139.png","MBS Pro League (SAU 1)","https://cdn.futbin.com/content/fifa22/img/league/350.png","Brazil","https://cdn.futbin.com/content/fifa22/img/nation/54.png","IF",82,85,84,85,54,78
"https://cdn.futbin.com/content/fifa22/img/players/203574.png?v=23","John Stones",83,"CB","Manchester City","https://cdn.futbin.com/content/fifa22/img/clubs/10.png","Premier League","https://cdn.futbin.com/content/fifa22/img/league/13.png","England","https://cdn.futbin.com/content/fifa22/img/nation/14.png","Rare",70,51,71,74,84,78
"https://cdn.futbin.com/content/fifa22/img/players/205452.png?v=23","Antonio Rüdiger",83,"CB","Chelsea","https://cdn.futbin.com/content/fifa22/img/clubs/5.png","Premier League","https://cdn.futbin.com/content/fifa22/img/league/13.png","Germany","https://cdn.futbin.com/content/fifa22/img/nation/21.png","Rare",75,43,68,64,84,84
"https://cdn.futbin.com/content/fifa22/img/players/234642.png?v=23","Édouard Mendy",83,"GK","Chelsea","https://cdn.futbin.com/content/fifa22/img/clubs/5.png","Premier League","https://cdn.futbin.com/content/fifa22/img/league/13.png","Senegal","https://cdn.futbin.com/content/fifa22/img/nation/136.png","Non-Rare",83,82,78,84,35,81
"https://cdn.futbin.com/content/fifa22/img/players/184432.png?v=23","Azpilicueta",83,"CB","Chelsea","https://cdn.futbin.com/content/fifa22/img/clubs/5.png","Premier League","https://cdn.futbin.com/content/fifa22/img/league/13.png","Spain","https://cdn.futbin.com/content/fifa22/img/nation/45.png","Rare",66,55,76,72,84,76
"https://cdn.futbin.com/content/fifa22/img/players/214997.png?v=23","Ángel Correa",83,"ST","Atlético de Madrid","https://cdn.futbin.com/content/fifa22/img/clubs/240.png","LaLiga Santander","https://cdn.futbin.com/content/fifa22/img/league/53.png","Argentina","https://cdn.futbin.com/content/fifa22/img/nation/52.png","Rare",85,83,78,87,49,74
"https://cdn.futbin.com/content/fifa22/img/players/228618.png?v=23","Ferland Mendy",83,"LB","Real Madrid","https://cdn.futbin.com/content/fifa22/img/clubs/243.png","LaLiga Santander","https://cdn.futbin.com/content/fifa22/img/league/53.png","France","https://cdn.futbin.com/content/fifa22/img/nation/18.png","Rare",92,64,76,79,78,84
"https://cdn.futbin.com/content/fifa22/img/players/213565.png?v=23","Thomas Lemar",83,"LM","Atlético de Madrid","https://cdn.futbin.com/content/fifa22/img/clubs/240.png","LaLiga Santander","https://cdn.futbin.com/content/fifa22/img/league/53.png","France","https://cdn.futbin.com/content/fifa22/img/nation/18.png","Rare",82,76,82,86,59,63
